row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p,fare_log1p_f4,age_z,fare_log1p_z,is_minor,sex_pclass,family_size_sq,has_family
102,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.3092756154954493,-0.801923616602662,0,male_pclass_3,1.0,0
103,0,1,male,21.0,0,1,77.2875,S,First,man,True,D,Southampton,no,False,False,21.0,False,S,Southampton,True,D,man,True,2,Pequeña (2-4),Joven (16-34),4.360387947851531,4.360387947851531,-0.6100963453267022,1.4436096755228414,0,male_pclass_1,4.0,1
104,0,3,male,33.0,0,0,8.6542,S,Third,man,True,,Southampton,no,True,False,33.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.267393053825037,2.267393053825037,0.2923658441670566,-0.717449240028906,0,male_pclass_3,1.0,0
105,0,3,male,37.0,2,0,7.925,S,Third,man,True,,Southampton,no,False,False,37.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),2.188856327665703,2.188856327665703,0.5931865739983095,-0.7985399740528022,0,male_pclass_3,9.0,1
106,0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.0836600681220096,-0.801923616602662,0,male_pclass_3,1.0,0
107,1,3,female,21.0,0,0,7.65,S,Third,woman,False,,Southampton,yes,True,False,21.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.157559320943788,2.157559320943788,-0.6100963453267022,-0.8308547568549532,0,female_pclass_3,1.0,0
108,1,3,male,,0,0,7.775,S,Third,man,True,,Southampton,yes,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296,2.1719067693519296,-0.3092756154954493,-0.8160407306065735,0,male_pclass_3,1.0,0
109,0,3,male,38.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,38.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.1855792552411137,2.1855792552411137,0.6683917564561227,-0.801923616602662,0,male_pclass_3,1.0,0
110,1,3,female,,1,0,24.15,Q,Third,woman,False,,Queenstown,yes,False,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.224857896545748,3.224857896545748,-0.5724937540977957,0.27115228049766626,0,female_pclass_3,4.0,1
111,0,1,male,47.0,0,0,52.0,S,First,man,True,C,Southampton,no,True,False,47.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),3.970291913552122,3.970291913552122,1.3452383985764418,1.0408277503255376,0,male_pclass_1,1.0,0
112,0,3,female,14.5,1,0,14.4542,C,Third,child,False,,Cherbourg,no,False,False,14.5,False,C,Cherbourg,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.737880811060884,2.737880811060884,-1.0989300313024883,-0.23166125968823228,1,female_pclass_3,4.0,1
113,0,3,male,22.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.534891162868889,-0.7841792430073969,0,male_pclass_3,1.0,0
114,0,3,female,20.0,1,0,9.825,S,Third,woman,False,,Southampton,no,False,False,20.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.381858273888553,2.3818582738885534,-0.6853015277845155,-0.5992616204389829,0,female_pclass_3,4.0,1
115,0,3,female,17.0,0,0,14.4583,C,Third,woman,False,,Cherbourg,no,True,False,17.0,False,C,Cherbourg,False,Unknown,woman,False,1,Solo,Joven (16-34),2.738146075922933,2.738146075922933,-0.9109170751579552,-0.23138736843472302,0,female_pclass_3,1.0,0
116,0,3,male,21.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703,2.188856327665703,-0.6100963453267022,-0.7985399740528022,0,male_pclass_3,1.0,0
117,0,3,male,70.5,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,70.5,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Mayor (60+),2.169053700369523,2.169053700369523,3.112560186335053,-0.8189865811572417,0,male_pclass_3,1.0,0
118,0,2,male,29.0,1,0,21.0,S,Second,man,True,,Southampton,no,False,False,29.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.091042453358316,3.091042453358316,-0.00845488566419637,0.13298517012197922,0,male_pclass_2,4.0,1
119,0,1,male,24.0,0,1,247.5208,C,First,man,True,B,Cherbourg,no,False,False,24.0,False,C,Cherbourg,True,B,man,True,2,Pequeña (2-4),Joven (16-34),5.515526544247129,5.515526544247129,-0.38448079795326257,2.6363132839087293,0,male_pclass_1,4.0,1
120,0,3,female,2.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,2.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062,3.4742929367327062,-2.0389948120251535,0.5286989276421438,1,female_pclass_3,49.0,1
121,0,2,male,21.0,2,0,73.5,S,Second,man,True,,Southampton,no,False,False,21.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),4.310799125385514,4.310799125385514,-0.6100963453267022,1.392408228635536,0,male_pclass_2,9.0,1
122,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.3092756154954493,-0.7841792430073969,0,male_pclass_3,1.0,0
123,0,2,male,32.5,1,0,30.0708,C,Second,man,True,,Cherbourg,no,False,False,32.5,False,C,Cherbourg,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.436268471383741,3.436268471383741,0.25476325293814994,0.4894379098126232,0,male_pclass_2,4.0,1
124,1,2,female,32.5,0,0,13.0,S,Second,woman,False,E,Southampton,yes,True,False,32.5,False,S,Southampton,True,E,woman,False,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,0.25476325293814994,-0.33369847260903374,0,female_pclass_2,1.0,0
125,0,1,male,54.0,0,1,77.2875,S,First,man,True,D,Southampton,no,False,False,54.0,False,S,Southampton,True,D,man,True,2,Pequeña (2-4),Adulto (35-59),4.360387947851531,4.360387947851531,1.8716746757811344,1.4436096755228414,0,male_pclass_1,4.0,1
126,1,3,male,12.0,1,0,11.2417,C,Third,child,False,,Cherbourg,yes,False,False,12.0,False,C,Cherbourg,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.5048481563289,2.5048481563289,-1.2869429874470213,-0.47227211715402745,1,male_pclass_3,4.0,1
127,0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.3092756154954493,-0.8189865811572417,0,male_pclass_3,1.0,0
128,1,3,male,24.0,0,0,7.1417,S,Third,man,True,,Southampton,yes,True,False,24.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.0969990034181696,2.0969990034181696,-0.38448079795326257,-0.8933844909173267,0,male_pclass_3,1.0,0
129,1,3,female,,1,1,22.3583,C,Third,woman,False,F,Cherbourg,yes,False,True,21.5,False,C,Cherbourg,True,F,woman,False,3,Pequeña (2-4),Joven (16-34),3.1509523813392697,3.1509523813392697,-0.5724937540977957,0.19484336402527694,0,female_pclass_3,9.0,1
130,0,3,male,45.0,0,0,6.975,S,Third,man,True,,Southampton,no,True,False,45.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.076311648670908,2.076311648670908,1.1948280336608155,-0.9147445967366701,0,male_pclass_3,1.0,0
131,0,3,male,33.0,0,0,7.8958,C,Third,man,True,,Cherbourg,no,True,False,33.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,0.2923658441670566,-0.801923616602662,0,male_pclass_3,1.0,0
132,0,3,male,20.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.0856720914304723,2.0856720914304723,-0.6853015277845155,-0.905079753149712,0,male_pclass_3,1.0,0
133,0,3,female,47.0,1,0,14.5,S,Third,woman,False,,Southampton,no,False,False,47.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),2.740840023925201,2.740840023925201,1.3452383985764418,-0.22860581346535835,0,female_pclass_3,4.0,1
134,1,2,female,29.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,29.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.295836866004329,3.295836866004329,-0.00845488566419637,0.34443948019553633,0,female_pclass_2,4.0,1
135,0,2,male,25.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,-0.3092756154954493,-0.33369847260903374,0,male_pclass_2,1.0,0
136,0,2,male,23.0,0,0,15.0458,C,Second,man,True,,Cherbourg,no,True,False,23.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.775447133088262,2.775447133088262,-0.4596859804110758,-0.1928732839633733,0,male_pclass_2,1.0,0
137,1,1,female,19.0,0,2,26.2833,S,First,woman,False,D,Southampton,yes,False,False,19.0,False,S,Southampton,True,D,woman,False,3,Pequeña (2-4),Joven (16-34),3.3062747934011893,3.3062747934011893,-0.7605067102423287,0.35521684813142823,0,female_pclass_1,9.0,1
138,0,1,male,37.0,1,0,53.1,S,First,man,True,C,Southampton,no,False,False,37.0,False,S,Southampton,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),3.990834185852436,3.9908341858524357,0.5931865739983095,1.0620380556287108,0,male_pclass_1,4.0,1
139,0,3,male,16.0,0,0,9.2167,S,Third,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3240236363515288,2.3240236363515288,-0.9861222576157684,-0.6589770356240849,0,male_pclass_3,1.0,0
140,0,1,male,24.0,0,0,79.2,C,First,man,True,B,Cherbourg,no,True,False,24.0,False,C,Cherbourg,True,B,man,True,1,Solo,Joven (16-34),4.384523514872469,4.384523514872469,-0.38448079795326257,1.4685301291949249,0,male_pclass_1,1.0,0
141,0,3,female,,0,2,15.2458,C,Third,woman,False,,Cherbourg,no,False,True,21.5,False,C,Cherbourg,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),2.787834413830345,2.7878344138303452,-0.5724937540977957,-0.18008316987206646,0,female_pclass_3,9.0,1
142,1,3,female,22.0,0,0,7.75,S,Third,woman,False,,Southampton,yes,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.534891162868889,-0.8189865811572417,0,female_pclass_3,1.0,0
143,1,3,female,24.0,1,0,15.85,S,Third,woman,False,,Southampton,yes,False,False,24.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.8243506567983707,2.8243506567983707,-0.38448079795326257,-0.14237942169106094,0,female_pclass_3,4.0,1
144,0,3,male,19.0,0,0,6.75,Q,Third,man,True,,Queenstown,no,True,False,19.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.0476928433652555,2.0476928433652555,-0.7605067102423287,-0.9442940832331419,0,male_pclass_3,1.0,0
145,0,2,male,18.0,0,0,11.5,S,Second,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.525728644308256,2.5257286443082556,-0.8357118927001419,-0.45071259742579334,0,male_pclass_2,1.0,0
146,0,2,male,19.0,1,1,36.75,S,Second,man,True,,Southampton,no,False,False,19.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.6309854756950335,3.6309854756950335,-0.7605067102423287,0.690487095062628,0,male_pclass_2,9.0,1
147,1,3,male,27.0,0,0,7.7958,S,Third,man,True,,Southampton,yes,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.174274334826008,2.174274334826008,-0.15886525057982284,-0.8135961720983268,0,male_pclass_3,1.0,0
148,0,3,female,9.0,2,2,34.375,S,Third,child,False,,Southampton,no,False,False,9.0,False,S,Southampton,False,Unknown,child,False,5,Grande (5+),Niño (<16),3.566005355963401,3.5660053559634015,-1.512558534820461,0.6233938271906205,1,female_pclass_3,25.0,1
149,0,2,male,36.5,0,2,26.0,S,Second,man,True,F,Southampton,no,False,False,36.5,False,S,Southampton,True,F,man,True,3,Pequeña (2-4),Adulto (35-59),3.295836866004329,3.295836866004329,0.5555839827694029,0.34443948019553633,0,male_pclass_2,9.0,1
150,0,2,male,42.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,42.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.9692124862873757,-0.33369847260903374,0,male_pclass_2,1.0,0
151,0,2,male,51.0,0,0,12.525,S,Second,man,True,,Southampton,no,True,False,51.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6045398247325453,2.6045398247325453,1.6460591284076949,-0.36933848390685575,0,male_pclass_2,1.0,0
152,1,1,female,22.0,1,0,66.6,S,First,woman,False,C,Southampton,yes,False,False,22.0,False,S,Southampton,True,C,woman,False,2,Pequeña (2-4),Joven (16-34),4.213607983048918,4.213607983048918,-0.534891162868889,1.292056438357112,0,female_pclass_1,4.0,1
153,0,3,male,55.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,55.5,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348,2.2027647577118348,1.9844824494678543,-0.7841792430073969,0,male_pclass_3,1.0,0
154,0,3,male,40.5,0,2,14.5,S,Third,man,True,,Southampton,no,False,False,40.5,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),2.740840023925201,2.740840023925201,0.8564047126006559,-0.22860581346535835,0,male_pclass_3,9.0,1
155,0,3,male,,0,0,7.3125,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.117760405981973,2.1177604059819726,-0.3092756154954493,-0.8719479292525484,0,male_pclass_3,1.0,0
156,0,1,male,51.0,0,1,61.3792,C,First,man,True,,Cherbourg,no,False,False,51.0,False,C,Cherbourg,False,Unknown,man,True,2,Pequeña (2-4),Adulto (35-59),4.133231886474144,4.133231886474144,1.6460591284076949,1.2090665177434,0,male_pclass_1,4.0,1
157,1,3,female,16.0,0,0,7.7333,Q,Third,woman,False,,Queenstown,yes,True,False,16.0,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.167143305297764,2.167143305297764,-0.9861222576157684,-0.820959102119349,0,female_pclass_3,1.0,0
158,0,3,male,30.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,0.06675029679361687,-0.7841792430073969,0,male_pclass_3,1.0,0
159,0,3,male,,0,0,8.6625,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403,2.2682524139135403,-0.3092756154954493,-0.7165619336211219,0,male_pclass_3,1.0,0
160,0,3,male,,8,2,69.55,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,11,Grande (5+),Joven (16-34),4.256321678298823,4.256321678298823,-0.3092756154954493,1.336159179457635,0,male_pclass_3,121.0,1
161,0,3,male,44.0,0,1,16.1,S,Third,man,True,,Southampton,no,False,False,44.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Adulto (35-59),2.8390784635086144,2.8390784635086144,1.1196228512030022,-0.12717266791993015,0,male_pclass_3,4.0,1
162,1,2,female,40.0,0,0,15.75,S,Second,woman,False,,Southampton,yes,True,False,40.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.818398258271076,2.8183982582710754,0.8188021213717492,-0.14852539172808382,0,female_pclass_2,1.0,0
163,0,3,male,26.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296,2.1719067693519296,-0.23407043303763608,-0.8160407306065735,0,male_pclass_3,1.0,0
164,0,3,male,17.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,17.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403,2.2682524139135403,-0.9109170751579552,-0.7165619336211219,0,male_pclass_3,1.0,0
165,0,3,male,1.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,False,1.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.705920919968788,3.705920919968788,-2.114199994482967,0.7678594338107122,1,male_pclass_3,36.0,1
166,1,3,male,9.0,0,2,20.525,S,Third,child,False,,Southampton,yes,False,False,9.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.0692150503137943,3.0692150503137943,-1.512558534820461,0.11044794172866997,1,male_pclass_3,9.0,1
167,1,1,female,,0,1,55.0,S,First,woman,False,E,Southampton,yes,False,True,35.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Adulto (35-59),4.02535169073515,4.02535169073515,0.44277620908268306,1.0976780669265338,0,female_pclass_1,4.0,1
168,0,3,female,45.0,1,4,27.9,S,Third,woman,False,,Southampton,no,False,False,45.0,False,S,Southampton,False,Unknown,woman,False,6,Grande (5+),Adulto (35-59),3.3638415951183864,3.3638415951183864,1.1948280336608155,0.41465571749790725,0,female_pclass_3,36.0,1
169,0,1,male,,0,0,25.925,S,First,man,True,,Southampton,no,True,True,40.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.2930552230424524,3.2930552230424524,0.8188021213717492,0.3415673784337011,0,male_pclass_1,1.0,0
170,0,3,male,28.0,0,0,56.4958,S,Third,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724,4.05171190165724,-0.0836600681220096,1.1248955097361606,0,male_pclass_3,1.0,0
171,0,1,male,61.0,0,0,33.5,S,First,man,True,B,Southampton,no,True,False,61.0,False,S,Southampton,True,B,man,True,1,Solo,Mayor (60+),3.5409593240373143,3.5409593240373143,2.398110952985827,0.5975333003696797,0,male_pclass_1,1.0,0
172,0,3,male,4.0,4,1,29.125,Q,Third,child,False,,Queenstown,no,False,False,4.0,False,Q,Queenstown,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.405355391810819,3.405355391810819,-1.8885844471095272,0.4575195394387211,1,male_pclass_3,36.0,1
173,1,3,female,1.0,1,1,11.1333,S,Third,child,False,,Southampton,yes,False,False,1.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.495953738718064,2.495953738718064,-2.114199994482967,-0.48145578049281346,1,female_pclass_3,9.0,1
174,0,3,male,21.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703,2.188856327665703,-0.6100963453267022,-0.7985399740528022,0,male_pclass_3,1.0,0
175,0,1,male,56.0,0,0,30.6958,C,First,man,True,A,Cherbourg,no,True,False,56.0,False,C,Cherbourg,True,A,man,True,1,Solo,Adulto (35-59),3.4561841799918147,3.4561841799918147,2.0220850406967608,0.5100012756239034,0,male_pclass_1,1.0,0
176,0,3,male,18.0,1,1,7.8542,S,Third,man,True,,Southampton,no,False,False,18.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.180891922715322,2.180891922715322,-0.8357118927001419,-0.8067633807960332,0,male_pclass_3,9.0,1
177,0,3,male,,3,1,25.4667,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,5,Grande (5+),Joven (16-34),3.275887339030031,3.275887339030031,-0.3092756154954493,0.32384119624754837,0,male_pclass_3,25.0,1
178,0,1,female,50.0,0,0,28.7125,C,First,woman,False,C,Cherbourg,no,True,False,50.0,False,C,Cherbourg,True,C,woman,False,1,Solo,Adulto (35-59),3.391567832686312,3.391567832686312,1.5708539459498816,0.44328361002735417,0,female_pclass_1,1.0,0
179,0,2,male,30.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,0.06675029679361687,-0.33369847260903374,0,male_pclass_2,1.0,0
180,0,3,male,36.0,0,0,0.0,S,Third,man,True,,Southampton,no,True,False,36.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),0.0,0.0,0.5179813915404963,-3.0585777291682943,0,male_pclass_3,1.0,0
181,0,3,female,,8,2,69.55,S,Third,woman,False,,Southampton,no,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,11,Grande (5+),Joven (16-34),4.256321678298823,4.256321678298823,-0.5724937540977957,1.336159179457635,0,female_pclass_3,121.0,1
182,0,2,male,,0,0,15.05,C,Second,man,True,,Cherbourg,no,True,True,30.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.775708849576025,2.775708849576025,0.06675029679361687,-0.19260305647698944,0,male_pclass_2,1.0,0
