row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p
606,0,3,male,36.0,1,0,15.55,S,Third,man,True,,Southampton,no,False,False,36.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Adulto (35-59),2.806386101823072
607,0,3,male,30.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
608,1,1,male,27.0,0,0,30.5,S,First,man,True,,Southampton,yes,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),3.449987545831587
609,1,2,female,22.0,1,2,41.5792,C,Second,woman,False,,Cherbourg,yes,False,False,22.0,False,C,Cherbourg,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.7513658711253766
610,1,1,female,40.0,0,0,153.4625,S,First,woman,False,C,Southampton,yes,True,False,40.0,False,S,Southampton,True,C,woman,False,1,Solo,Adulto (35-59),5.039951348430309
611,0,3,female,39.0,1,5,31.275,S,Third,woman,False,,Southampton,no,False,False,39.0,False,S,Southampton,False,Unknown,woman,False,7,Grande (5+),Adulto (35-59),3.4742929367327062
612,0,3,male,,0,0,7.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.0856720914304723
613,1,3,female,,1,0,15.5,Q,Third,woman,False,,Queenstown,yes,False,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.803360380906535
614,0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
615,0,3,male,35.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,35.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348
616,1,2,female,24.0,1,2,65.0,S,Second,woman,False,,Southampton,yes,False,False,24.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),4.189654742026425
617,0,3,male,34.0,1,1,14.4,S,Third,man,True,,Southampton,no,False,False,34.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.7343675094195836
618,0,3,female,26.0,1,0,16.1,S,Third,woman,False,,Southampton,no,False,False,26.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.8390784635086144
619,1,2,female,4.0,2,1,39.0,S,Second,child,False,F,Southampton,yes,False,False,4.0,False,S,Southampton,True,F,child,False,4,Pequeña (2-4),Niño (<16),3.6888794541139363
620,0,2,male,26.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.4423470353692043
621,0,3,male,27.0,1,0,14.4542,C,Third,man,True,,Cherbourg,no,False,False,27.0,False,C,Cherbourg,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.737880811060884
622,1,1,male,42.0,1,0,52.5542,S,First,man,True,D,Southampton,yes,False,False,42.0,False,S,Southampton,True,D,man,True,2,Pequeña (2-4),Adulto (35-59),3.9806942251907276
623,1,3,male,20.0,1,1,15.7417,C,Third,man,True,,Cherbourg,yes,False,False,20.0,False,C,Cherbourg,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.817902613071225
624,0,3,male,21.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.180891922715322
625,0,3,male,21.0,0,0,16.1,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.8390784635086144
626,0,1,male,61.0,0,0,32.3208,S,First,man,True,D,Southampton,no,True,False,61.0,False,S,Southampton,True,D,man,True,1,Solo,Mayor (60+),3.5061818266142577
627,0,2,male,57.0,0,0,12.35,Q,Second,man,True,,Queenstown,no,True,False,57.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Adulto (35-59),2.5915163848462583
628,1,1,female,21.0,0,0,77.9583,S,First,woman,False,D,Southampton,yes,True,False,21.0,False,S,Southampton,True,D,woman,False,1,Solo,Joven (16-34),4.368919865004903
629,0,3,male,26.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
630,0,3,male,,0,0,7.7333,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.167143305297764
631,1,1,male,80.0,0,0,30.0,S,First,man,True,A,Southampton,yes,True,False,80.0,False,S,Southampton,True,A,man,True,1,Solo,Mayor (60+),3.4339872044851463
632,0,3,male,51.0,0,0,7.0542,S,Third,man,True,,Southampton,no,True,False,51.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.086193694502369
633,1,1,male,32.0,0,0,30.5,C,First,man,True,B,Cherbourg,yes,True,False,32.0,False,C,Cherbourg,True,B,man,True,1,Solo,Joven (16-34),3.449987545831587
634,0,1,male,,0,0,0.0,S,First,man,True,,Southampton,no,True,True,40.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),0.0
635,0,3,female,9.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,False,9.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.3638415951183864
636,1,2,female,28.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,28.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.6390573296152584
637,0,3,male,32.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703
638,0,2,male,31.0,1,1,26.25,S,Second,man,True,,Southampton,no,False,False,31.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.305053521109253
639,0,3,female,41.0,0,5,39.6875,S,Third,woman,False,,Southampton,no,False,False,41.0,False,S,Southampton,False,Unknown,woman,False,6,Grande (5+),Adulto (35-59),3.705920919968788
640,0,3,male,,1,0,16.1,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.8390784635086144
641,0,3,male,20.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.180891922715322
642,1,1,female,24.0,0,0,69.3,C,First,woman,False,B,Cherbourg,yes,True,False,24.0,False,C,Cherbourg,True,B,woman,False,1,Solo,Joven (16-34),4.252771798816619
643,0,3,female,2.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,False,2.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.3638415951183864
644,1,3,male,,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724
645,1,3,female,0.75,2,1,19.2583,C,Third,child,False,,Cherbourg,yes,False,False,0.75,False,C,Cherbourg,False,Unknown,child,False,4,Pequeña (2-4),Niño (<16),3.0085645861193133
646,1,1,male,48.0,1,0,76.7292,C,First,man,True,D,Cherbourg,yes,False,False,48.0,False,C,Cherbourg,True,D,man,True,2,Pequeña (2-4),Adulto (35-59),4.353230991152628
647,0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
648,1,1,male,56.0,0,0,35.5,C,First,man,True,A,Cherbourg,yes,True,False,56.0,False,C,Cherbourg,True,A,man,True,1,Solo,Adulto (35-59),3.597312260588446
649,0,3,male,,0,0,7.55,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.145931282948669
650,1,3,female,23.0,0,0,7.55,S,Third,woman,False,,Southampton,yes,True,False,23.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.145931282948669
651,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
652,1,2,female,18.0,0,1,23.0,S,Second,woman,False,,Southampton,yes,False,False,18.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.1780538303479458
653,0,3,male,21.0,0,0,8.4333,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2442459824059346
654,1,3,female,,0,0,7.8292,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.17806441028492
655,0,3,female,18.0,0,0,6.75,Q,Third,woman,False,,Queenstown,no,True,False,18.0,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.0476928433652555
656,0,2,male,24.0,2,0,73.5,S,Second,man,True,,Southampton,no,False,False,24.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),4.310799125385514
657,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
658,0,3,female,32.0,1,1,15.5,Q,Third,woman,False,,Queenstown,no,False,False,32.0,False,Q,Queenstown,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),2.803360380906535
659,0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
660,0,1,male,58.0,0,2,113.275,C,First,man,True,D,Cherbourg,no,False,False,58.0,False,C,Cherbourg,True,D,man,True,3,Pequeña (2-4),Adulto (35-59),4.738607824217808
661,1,1,male,50.0,2,0,133.65,S,First,man,True,,Southampton,yes,False,False,50.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),4.902678819257608
662,0,3,male,40.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,40.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),2.1071782966514356
663,0,1,male,47.0,0,0,25.5875,S,First,man,True,E,Southampton,no,True,False,47.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.2804411805263554
664,0,3,male,36.0,0,0,7.4958,S,Third,man,True,,Southampton,no,True,False,36.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.139571923732859
665,1,3,male,20.0,1,0,7.925,S,Third,man,True,,Southampton,yes,False,False,20.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.188856327665703
666,0,2,male,32.0,2,0,73.5,S,Second,man,True,,Southampton,no,False,False,32.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),4.310799125385514
667,0,2,male,25.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
668,0,3,male,,0,0,7.775,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296
669,0,3,male,43.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,43.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348
670,1,1,female,,1,0,52.0,S,First,woman,False,C,Southampton,yes,False,True,35.0,False,S,Southampton,True,C,woman,False,2,Pequeña (2-4),Adulto (35-59),3.970291913552122
671,1,2,female,40.0,1,1,39.0,S,Second,woman,False,,Southampton,yes,False,False,40.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Adulto (35-59),3.6888794541139363
672,0,1,male,31.0,1,0,52.0,S,First,man,True,B,Southampton,no,False,False,31.0,False,S,Southampton,True,B,man,True,2,Pequeña (2-4),Joven (16-34),3.970291913552122
673,0,2,male,70.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,70.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),2.4423470353692043
674,1,2,male,31.0,0,0,13.0,S,Second,man,True,,Southampton,yes,True,False,31.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
675,0,2,male,,0,0,0.0,S,Second,man,True,,Southampton,no,True,True,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),0.0
676,0,3,male,18.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296
677,0,3,male,24.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,24.5,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
678,1,3,female,18.0,0,0,9.8417,S,Third,woman,False,,Southampton,yes,True,False,18.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.3833998102837652
679,0,3,female,43.0,1,6,46.9,S,Third,woman,False,,Southampton,no,False,False,43.0,False,S,Southampton,False,Unknown,woman,False,8,Grande (5+),Adulto (35-59),3.8691155044168695
680,1,1,male,36.0,0,1,512.3292,C,First,man,True,B,Cherbourg,yes,False,False,36.0,False,C,Cherbourg,True,B,man,True,2,Pequeña (2-4),Adulto (35-59),6.240917354759096
681,0,3,female,,0,0,8.1375,Q,Third,woman,False,,Queenstown,no,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.212386825075897
682,1,1,male,27.0,0,0,76.7292,C,First,man,True,D,Cherbourg,yes,True,False,27.0,False,C,Cherbourg,True,D,man,True,1,Solo,Joven (16-34),4.353230991152628
683,0,3,male,20.0,0,0,9.225,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3248357019288655
684,0,3,male,14.0,5,2,46.9,S,Third,child,False,,Southampton,no,False,False,14.0,False,S,Southampton,False,Unknown,child,False,8,Grande (5+),Niño (<16),3.8691155044168695
685,0,2,male,60.0,1,1,39.0,S,Second,man,True,,Southampton,no,False,False,60.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Mayor (60+),3.6888794541139363
686,0,2,male,25.0,1,2,41.5792,C,Second,man,True,,Cherbourg,no,False,False,25.0,False,C,Cherbourg,False,Unknown,man,True,4,Pequeña (2-4),Joven (16-34),3.7513658711253766
687,0,3,male,14.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,False,14.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.705920919968788
688,0,3,male,19.0,0,0,10.1708,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.4133032309283076
689,0,3,male,18.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.174274334826008
690,1,1,female,15.0,0,1,211.3375,S,First,child,False,B,Southampton,yes,False,False,15.0,False,S,Southampton,True,B,child,False,2,Pequeña (2-4),Niño (<16),5.35817698994543
691,1,1,male,31.0,1,0,57.0,S,First,man,True,B,Southampton,yes,False,False,31.0,False,S,Southampton,True,B,man,True,2,Pequeña (2-4),Joven (16-34),4.060443010546419
692,1,3,female,4.0,0,1,13.4167,C,Third,child,False,,Cherbourg,yes,False,False,4.0,False,C,Cherbourg,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.668387256845834
693,1,3,male,,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724
694,0,3,male,25.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1071782966514356
695,0,1,male,60.0,0,0,26.55,S,First,man,True,,Southampton,no,True,False,60.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),3.3160025355989236
696,0,2,male,52.0,0,0,13.5,S,Second,man,True,,Southampton,no,True,False,52.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6741486494265287
697,0,3,male,44.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,44.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348
698,1,3,female,,0,0,7.7333,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.167143305297764
699,0,1,male,49.0,1,1,110.8833,C,First,man,True,C,Cherbourg,no,False,False,49.0,False,C,Cherbourg,True,C,man,True,3,Pequeña (2-4),Adulto (35-59),4.717456363787216
700,0,3,male,42.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,False,42.0,False,S,Southampton,True,F,man,True,1,Solo,Adulto (35-59),2.157559320943788
701,1,1,female,18.0,1,0,227.525,C,First,woman,False,C,Cherbourg,yes,False,False,18.0,False,C,Cherbourg,True,C,woman,False,2,Pequeña (2-4),Joven (16-34),5.4316456135398825
702,1,1,male,35.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,35.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3064287218760624
703,0,3,female,18.0,0,1,14.4542,C,Third,woman,False,,Cherbourg,no,False,False,18.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.737880811060884
704,0,3,male,25.0,0,0,7.7417,Q,Third,man,True,,Queenstown,no,True,False,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.1681046787623672
705,0,3,male,26.0,1,0,7.8542,S,Third,man,True,,Southampton,no,False,False,26.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.180891922715322
706,0,2,male,39.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.295836866004329
707,1,2,female,45.0,0,0,13.5,S,Second,woman,False,,Southampton,yes,True,False,45.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.6741486494265287
708,1,1,male,42.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,42.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3064287218760624
709,1,1,female,22.0,0,0,151.55,S,First,woman,False,,Southampton,yes,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),5.027492411162679
710,1,3,male,,1,1,15.2458,C,Third,man,True,,Cherbourg,yes,False,True,25.0,False,C,Cherbourg,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.7878344138303452
711,1,1,female,24.0,0,0,49.5042,C,First,woman,False,C,Cherbourg,yes,True,False,24.0,False,C,Cherbourg,True,C,woman,False,1,Solo,Joven (16-34),3.922056501139853
712,0,1,male,,0,0,26.55,S,First,man,True,C,Southampton,no,True,True,40.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),3.3160025355989236
713,1,1,male,48.0,1,0,52.0,S,First,man,True,C,Southampton,yes,False,False,48.0,False,S,Southampton,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),3.970291913552122
714,0,3,male,29.0,0,0,9.4833,S,Third,man,True,,Southampton,no,True,False,29.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3497835148230464
715,0,2,male,52.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,52.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584
716,0,3,male,19.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,False,19.0,False,S,Southampton,True,F,man,True,1,Solo,Joven (16-34),2.157559320943788
717,1,1,female,38.0,0,0,227.525,C,First,woman,False,C,Cherbourg,yes,True,False,38.0,False,C,Cherbourg,True,C,woman,False,1,Solo,Adulto (35-59),5.4316456135398825
718,1,2,female,27.0,0,0,10.5,S,Second,woman,False,E,Southampton,yes,True,False,27.0,False,S,Southampton,True,E,woman,False,1,Solo,Joven (16-34),2.4423470353692043
719,0,3,male,,0,0,15.5,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.803360380906535
720,0,3,male,33.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,33.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296
721,1,2,female,6.0,0,1,33.0,S,Second,child,False,,Southampton,yes,False,False,6.0,False,S,Southampton,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),3.5263605246161616
722,0,3,male,17.0,1,0,7.0542,S,Third,man,True,,Southampton,no,False,False,17.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.086193694502369
723,0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,34.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
724,0,2,male,50.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,50.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584
725,1,1,male,27.0,1,0,53.1,S,First,man,True,E,Southampton,yes,False,False,27.0,False,S,Southampton,True,E,man,True,2,Pequeña (2-4),Joven (16-34),3.9908341858524357
726,0,3,male,20.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403
727,1,2,female,30.0,3,0,21.0,S,Second,woman,False,,Southampton,yes,False,False,30.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.091042453358316
728,1,3,female,,0,0,7.7375,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1676241075599285
729,0,2,male,25.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,False,25.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.295836866004329
730,0,3,female,25.0,1,0,7.925,S,Third,woman,False,,Southampton,no,False,False,25.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.188856327665703
731,1,1,female,29.0,0,0,211.3375,S,First,woman,False,B,Southampton,yes,True,False,29.0,False,S,Southampton,True,B,woman,False,1,Solo,Joven (16-34),5.35817698994543
732,0,3,male,11.0,0,0,18.7875,C,Third,child,False,,Cherbourg,no,True,False,11.0,False,C,Cherbourg,False,Unknown,child,False,1,Solo,Niño (<16),2.9850504252071306
733,0,2,male,,0,0,0.0,S,Second,man,True,,Southampton,no,True,True,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),0.0
734,0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
735,0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
736,0,3,male,28.5,0,0,16.1,S,Third,man,True,,Southampton,no,True,False,28.5,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.8390784635086144
737,0,3,female,48.0,1,3,34.375,S,Third,woman,False,,Southampton,no,False,False,48.0,False,S,Southampton,False,Unknown,woman,False,5,Grande (5+),Adulto (35-59),3.5660053559634015
738,1,1,male,35.0,0,0,512.3292,C,First,man,True,B,Cherbourg,yes,True,False,35.0,False,C,Cherbourg,True,B,man,True,1,Solo,Adulto (35-59),6.240917354759096
739,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
740,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
741,1,1,male,,0,0,30.0,S,First,man,True,D,Southampton,yes,True,True,40.0,False,S,Southampton,True,D,man,True,1,Solo,Adulto (35-59),3.4339872044851463
742,0,1,male,36.0,1,0,78.85,S,First,man,True,C,Southampton,no,False,False,36.0,False,S,Southampton,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),4.380149874661021
743,1,1,female,21.0,2,2,262.375,C,First,woman,False,B,Cherbourg,yes,False,False,21.0,False,C,Cherbourg,True,B,woman,False,5,Grande (5+),Joven (16-34),5.5735788721243535
744,0,3,male,24.0,1,0,16.1,S,Third,man,True,,Southampton,no,False,False,24.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.8390784635086144
745,1,3,male,31.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,31.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703
746,0,1,male,70.0,1,1,71.0,S,First,man,True,B,Southampton,no,False,False,70.0,False,S,Southampton,True,B,man,True,3,Pequeña (2-4),Mayor (60+),4.276666119016055
747,0,3,male,16.0,1,1,20.25,S,Third,man,True,,Southampton,no,False,False,16.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.056356895370426
748,1,2,female,30.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,30.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.6390573296152584
749,0,1,male,19.0,1,0,53.1,S,First,man,True,D,Southampton,no,False,False,19.0,False,S,Southampton,True,D,man,True,2,Pequeña (2-4),Joven (16-34),3.9908341858524357
750,0,3,male,31.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,31.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
751,1,2,female,4.0,1,1,23.0,S,Second,child,False,,Southampton,yes,False,False,4.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.1780538303479458
752,1,3,male,6.0,0,1,12.475,S,Third,child,False,E,Southampton,yes,False,False,6.0,False,S,Southampton,True,E,child,False,2,Pequeña (2-4),Niño (<16),2.600836116795061
753,0,3,male,33.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,33.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3513752571634776
754,0,3,male,23.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
755,1,2,female,48.0,1,2,65.0,S,Second,woman,False,,Southampton,yes,False,False,48.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Adulto (35-59),4.189654742026425
756,1,2,male,0.67,1,1,14.5,S,Second,child,False,,Southampton,yes,False,False,0.67,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.740840023925201
757,0,3,male,28.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.174274334826008
